restaurant_id,restaurant_name,city,locality,address,cuisine,menu_category,dish_name,dish_price,veg_nonveg,restaurant_rating,rating_count
9100004,Zeera - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","North Indian, Mughlai",Official Food Menu,KESAR PISTA,520,Veg,,0
9100004,Zeera - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","North Indian, Mughlai",Official Food Menu,KOLKATA STYLE MEETHA PAN ICE CREAM,520,Veg,,0
9100004,Zeera - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","North Indian, Mughlai",Official Food Menu,LACCHA PARATHA,225,Veg,,0
9100004,Zeera - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","North Indian, Mughlai",Official Food Menu,LASOONI BHUNA SAAG,950,Veg,,0
9100004,Zeera - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","North Indian, Mughlai",Official Food Menu,MADRAS FILTER COFFEE ICE CREAM,520,Veg,,0
9100004,Zeera - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","North Indian, Mughlai",Official Food Menu,MISSI ROTI,250,Veg,,0
9100004,Zeera - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","North Indian, Mughlai",Official Food Menu,MORADABADI TANDOORI CHICKEN CURRY,1375,Non-veg,,0
9100004,Zeera - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","North Indian, Mughlai",Official Food Menu,MUGHLAI GOSHT SEEKH,1200,Non-veg,,0
9100004,Zeera - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","North Indian, Mughlai",Official Food Menu,MUGHLAI LAMB KEEMA,1475,Non-veg,,0
9100004,Zeera - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","North Indian, Mughlai",Official Food Menu,MULTIGRAIN LACCHA PARATHA,250,Veg,,0
9100004,Zeera - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","North Indian, Mughlai",Official Food Menu,MURGH BADAMI SHORBA,580,Non-veg,,0
9100004,Zeera - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","North Indian, Mughlai",Official Food Menu,MURGH MAKHANI,1270,Non-veg,,0
9100004,Zeera - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","North Indian, Mughlai",Official Food Menu,MURGH NAWABI PUSHTOON,1275,Non-veg,,0
9100004,Zeera - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","North Indian, Mughlai",Official Food Menu,MUSHROOM AUR TRUFFLE MALAI,850,Veg,,0
9100004,Zeera - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","North Indian, Mughlai",Official Food Menu,NADRU ANJEER KE KOFTE,920,Veg,,0
9100004,Zeera - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","North Indian, Mughlai",Official Food Menu,NAJIRABADI MURGH TIKKA,1125,Non-veg,,0
9100004,Zeera - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","North Indian, Mughlai",Official Food Menu,NAKHAS-E-PANEER TIKKA,930,Veg,,0
9100004,Zeera - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","North Indian, Mughlai",Official Food Menu,NARGISI BHARWAN ALOO,860,Veg,,0
9100004,Zeera - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","North Indian, Mughlai",Official Food Menu,PAKHTUNI PANEER TIKKA,930,Veg,,0
9100004,Zeera - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","North Indian, Mughlai",Official Food Menu,PALAK PATTE KI CHAAT,575,Veg,,0
9100004,Zeera - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","North Indian, Mughlai",Official Food Menu,PANEER KOFTA LABABDAR,995,Veg,,0
9100004,Zeera - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","North Indian, Mughlai",Official Food Menu,PANEER SHAN-E-AWADH,995,Veg,,0
9100004,Zeera - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","North Indian, Mughlai",Official Food Menu,PARSI DAIRY KULFI,575,Veg,,0
9100004,Zeera - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","North Indian, Mughlai",Official Food Menu,PLAIN NAAN,225,Veg,,0
9100004,Zeera - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","North Indian, Mughlai",Official Food Menu,PULAO AAP KI PASAND,700,Veg,,0
9100004,Zeera - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","North Indian, Mughlai",Official Food Menu,PURANI CHOWK KI GOSHT NIHARI,1500,Non-veg,,0
9100004,Zeera - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","North Indian, Mughlai",Official Food Menu,PURANI DELHI KE PINDI CHOLE,995,Veg,,0
9100004,Zeera - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","North Indian, Mughlai",Official Food Menu,RAAN-E-ZEERA,2550,Non-veg,,0
9100004,Zeera - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","North Indian, Mughlai",Official Food Menu,RADHUNI MAHI TIKKA,2150,Non-veg,,0
9100004,Zeera - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","North Indian, Mughlai",Official Food Menu,RAMPURI KULCHA LACCHA,275,Veg,,0
9100004,Zeera - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","North Indian, Mughlai",Official Food Menu,RUMALI ROTI,225,Veg,,0
9100004,Zeera - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","North Indian, Mughlai",Official Food Menu,SAFEENA KHICHDA,995,Veg,,0
9100004,Zeera - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","North Indian, Mughlai",Official Food Menu,SEASONS MASTANI ICE CREAM,520,Non-veg,,0
9100004,Zeera - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","North Indian, Mughlai",Official Food Menu,SHATAWAR SOYABEAN KI GALOUTI,900,Veg,,0
9100004,Zeera - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","North Indian, Mughlai",Official Food Menu,SIGNATURE SASRANGA GOSHT,1475,Non-veg,,0
9100004,Zeera - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","North Indian, Mughlai",Official Food Menu,STEAMED BASMATI RICE,600,Veg,,0
9100004,Zeera - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","North Indian, Mughlai",Official Food Menu,SUBZ DUM BIRYANI,1200,Veg,,0
9100004,Zeera - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","North Indian, Mughlai",Official Food Menu,SUNEHRI JHINGA NISHA,1500,Non-veg,,0
9100004,Zeera - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","North Indian, Mughlai",Official Food Menu,TAAZI BHUNI SUBZI,985,Veg,,0
9100004,Zeera - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","North Indian, Mughlai",Official Food Menu,TALI HARI FISH CURRY,1380,Non-veg,,0
9100004,Zeera - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","North Indian, Mughlai",Official Food Menu,TAMATAR POTLI AUR BADAM SHORBA,580,Veg,,0
9100004,Zeera - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","North Indian, Mughlai",Official Food Menu,TANDOORI BROCCOLI TEEN TARAH,860,Veg,,0
9100004,Zeera - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","North Indian, Mughlai",Official Food Menu,TANDOORI LOBSTER,2550,Non-veg,,0
9100004,Zeera - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","North Indian, Mughlai",Official Food Menu,TANDOORI ROTI,225,Veg,,0
9100004,Zeera - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","North Indian, Mughlai",Official Food Menu,VILAITI KADHAI SUBZ,985,Veg,,0
9100004,Zeera - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","North Indian, Mughlai",Official Food Menu,WARQI PARATHA,275,Veg,,0
9100004,Zeera - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","North Indian, Mughlai",Official Food Menu,ZAFFRANI RASMALAI,575,Veg,,0
9100004,Zeera - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","North Indian, Mughlai",Official Food Menu,ZEERA NON-VEGETARIAN KEBAB PLATTER,2875,Non-veg,,0
9100004,Zeera - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","North Indian, Mughlai",Official Food Menu,ZEERA VEGETARIAN KEBAB PLATTER,2490,Veg,,0
9100005,Kabana - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Continental, Italian, North Indian",Official Food Menu,BAKED LAMB TART,895,Non-veg,,0
9100005,Kabana - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Continental, Italian, North Indian",Official Food Menu,BAKED TRUFFLE SPINACH RICOTTA FILO BUNDLES,750,Veg,,0
9100005,Kabana - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Continental, Italian, North Indian",Official Food Menu,BALSAMIC GRILLED VEGETABLES,525,Veg,,0
9100005,Kabana - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Continental, Italian, North Indian",Official Food Menu,BATATA WADA PAV,750,Veg,,0
9100005,Kabana - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Continental, Italian, North Indian",Official Food Menu,BBQ CHICKEN PIZZA,1100,Non-veg,,0
9100005,Kabana - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Continental, Italian, North Indian",Official Food Menu,CHEESE CHILLI TOAST,800,Veg,,0
9100005,Kabana - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Continental, Italian, North Indian",Official Food Menu,CHEESY FRIES,525,Veg,,0
9100005,Kabana - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Continental, Italian, North Indian",Official Food Menu,CORIANDER KITCHEN SIGNATURE SALAD,850,Veg,,0
9100005,Kabana - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Continental, Italian, North Indian",Official Food Menu,COTTAGE CHEESE STEAK WITH PEANUT SAUCE,950,Veg,,0
9100005,Kabana - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Continental, Italian, North Indian",Official Food Menu,CRISPY FISH CHEDDAR AND RANCH SANDWICH,875,Non-veg,,0
9100005,Kabana - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Continental, Italian, North Indian",Official Food Menu,CURRIED EXOTIC VEGETABLE PIZZA,950,Veg,,0
9100005,Kabana - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Continental, Italian, North Indian",Official Food Menu,FIVE SPICE GRILLED SEABASS,1800,Non-veg,,0
9100005,Kabana - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Continental, Italian, North Indian",Official Food Menu,FULLY LOADED NACHOS,880,Veg,,0
9100005,Kabana - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Continental, Italian, North Indian",Official Food Menu,GARDEN VEGETABLE PIZZA,950,Veg,,0
9100005,Kabana - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Continental, Italian, North Indian",Official Food Menu,GRILLED HAM AND CHEESE SANDWICH,1050,Non-veg,,0
9100005,Kabana - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Continental, Italian, North Indian",Official Food Menu,HOMEMADE JALAPENO CHEESE POPPERS,750,Veg,,0
9100005,Kabana - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Continental, Italian, North Indian",Official Food Menu,JUMBO PRAWNS,1750,Non-veg,,0
9100005,Kabana - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Continental, Italian, North Indian",Official Food Menu,MARGHERITA,925,Veg,,0
9100005,Kabana - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Continental, Italian, North Indian",Official Food Menu,MASALA FRENCH FRIES,525,Veg,,0
9100005,Kabana - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Continental, Italian, North Indian",Official Food Menu,PEPPERONI,1150,Non-veg,,0
9100005,Kabana - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Continental, Italian, North Indian",Official Food Menu,PINWHEEL SAMOSA,750,Veg,,0
9100005,Kabana - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Continental, Italian, North Indian",Official Food Menu,PISTACHIO BAKLAVA,575,Non-veg,,0
9100005,Kabana - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Continental, Italian, North Indian",Official Food Menu,PIZZA FRUITTI DE MARE,1150,Non-veg,,0
9100005,Kabana - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Continental, Italian, North Indian",Official Food Menu,ROASTED BEETROOT & FETA SALAD,750,Veg,,0
9100005,Kabana - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Continental, Italian, North Indian",Official Food Menu,SIGNATURE NEW ZEALAND LAMB BURGER,1100,Non-veg,,0
9100005,Kabana - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Continental, Italian, North Indian",Official Food Menu,SOUTHERN FRIED CHICKEN WINGS,880,Non-veg,,0
9100005,Kabana - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Continental, Italian, North Indian",Official Food Menu,SWEET POTATO THYME MILLE-FEUILLE,725,Veg,,0
9100005,Kabana - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Continental, Italian, North Indian",Official Food Menu,TEX MEX POTATO WEDGES WITH SOUR CREAM,525,Veg,,0
9100005,Kabana - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Continental, Italian, North Indian",Official Food Menu,THYME LIME MARINATED CHICKEN BREAST,1200,Non-veg,,0
9100005,Kabana - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Continental, Italian, North Indian",Official Food Menu,VEGETABLE CUTLET BURGER,825,Veg,,0
9100005,Kabana - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Continental, Italian, North Indian",Official Food Menu,WARM CHOCOLATE AND MARSHMALLOW POT PIE,600,Non-veg,,0
9100006,Pune Sugar Box - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Cafe, Bakery, Continental",Official Food Menu,ALOO MUTTER SAMOSA,650,Veg,,0
9100006,Pune Sugar Box - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Cafe, Bakery, Continental",Official Food Menu,AVOCADO TOAST,750,Veg,,0
9100006,Pune Sugar Box - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Cafe, Bakery, Continental",Official Food Menu,BLT WITH EGG,800,Non-veg,,0
9100006,Pune Sugar Box - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Cafe, Bakery, Continental",Official Food Menu,CHICKEN NUGGETS,800,Non-veg,,0
9100006,Pune Sugar Box - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Cafe, Bakery, Continental",Official Food Menu,CLASSIC THREE CHEESE TOAST,650,Veg,,0
9100006,Pune Sugar Box - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Cafe, Bakery, Continental",Official Food Menu,EXOTIC MUSHROOM TACOS,865,Veg,,0
9100006,Pune Sugar Box - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Cafe, Bakery, Continental",Official Food Menu,GRILLED CHICKEN AND CHEDDAR,800,Non-veg,,0
9100006,Pune Sugar Box - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Cafe, Bakery, Continental",Official Food Menu,GUAC AND CHIPS,675,Veg,,0
9100006,Pune Sugar Box - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Cafe, Bakery, Continental",Official Food Menu,HEARTY TOMATO SOUP,575,Veg,,0
9100006,Pune Sugar Box - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Cafe, Bakery, Continental",Official Food Menu,KOLKATA KATHI ROLL,975,Non-veg,,0
9100006,Pune Sugar Box - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Cafe, Bakery, Continental",Official Food Menu,PANEER KATHI ROLL,900,Veg,,0
9100006,Pune Sugar Box - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Cafe, Bakery, Continental",Official Food Menu,PRAWN PODI AOP,875,Non-veg,,0
9100006,Pune Sugar Box - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Cafe, Bakery, Continental",Official Food Menu,PUNERI WADA PAV,650,Veg,,0
9100006,Pune Sugar Box - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Cafe, Bakery, Continental",Official Food Menu,SIGNATURE NEW ZEALAND LAMB BURGER,1100,Non-veg,,0
9100006,Pune Sugar Box - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Cafe, Bakery, Continental",Official Food Menu,SOUTHERN FRIED CHICKEN BURGER,975,Non-veg,,0
9100006,Pune Sugar Box - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Cafe, Bakery, Continental",Official Food Menu,SOUTHERN FRIED CHICKEN TACOS,925,Non-veg,,0
9100006,Pune Sugar Box - Conrad Pune,Pune,Sangamwadi,"7, Mangaldas Road, Sangamwadi, Pune - 411001, Maharashtra, India","Cafe, Bakery, Continental",Official Food Menu,VEGETABLE CUTLET BURGER,800,Veg,,0
9100007,Toit Pune,Pune,Kalyani Nagar,"Kalyani Nagar, Pune, Maharashtra, India",Continental,Official Food Menu,Andhra Chilli Chicken,400,Non-veg,,0
9100007,Toit Pune,Pune,Kalyani Nagar,"Kalyani Nagar, Pune, Maharashtra, India",Continental,Official Food Menu,Artisanal Cheese Board,750,Veg,,0
9100007,Toit Pune,Pune,Kalyani Nagar,"Kalyani Nagar, Pune, Maharashtra, India",Continental,Official Food Menu,"Ay, Caramba! Fish 'n' Chips",700,Non-veg,,0
9100007,Toit Pune,Pune,Kalyani Nagar,"Kalyani Nagar, Pune, Maharashtra, India",Continental,Official Food Menu,B**f 'n' Broccoli Rice Bowl,600,Non-veg,,0
9100007,Toit Pune,Pune,Kalyani Nagar,"Kalyani Nagar, Pune, Maharashtra, India",Continental,Official Food Menu,BBQ Chicken,725,Non-veg,,0
9100007,Toit Pune,Pune,Kalyani Nagar,"Kalyani Nagar, Pune, Maharashtra, India",Continental,Official Food Menu,Banana Slivers,100,Veg,,0
9100007,Toit Pune,Pune,Kalyani Nagar,"Kalyani Nagar, Pune, Maharashtra, India",Continental,Official Food Menu,Beer-Battered Prawns,500,Non-veg,,0
9100007,Toit Pune,Pune,Kalyani Nagar,"Kalyani Nagar, Pune, Maharashtra, India",Continental,Official Food Menu,Beetroot & Goat Cheese Bruschetta,400,Veg,,0
9100007,Toit Pune,Pune,Kalyani Nagar,"Kalyani Nagar, Pune, Maharashtra, India",Continental,Official Food Menu,Black Bean B**f with Peppers,450,Non-veg,,0
9100007,Toit Pune,Pune,Kalyani Nagar,"Kalyani Nagar, Pune, Maharashtra, India",Continental,Official Food Menu,Broccoli Cheddarmelt,325,Veg,,0
9100007,Toit Pune,Pune,Kalyani Nagar,"Kalyani Nagar, Pune, Maharashtra, India",Continental,Official Food Menu,Calamari Frito,500,Non-veg,,0
9100007,Toit Pune,Pune,Kalyani Nagar,"Kalyani Nagar, Pune, Maharashtra, India",Continental,Official Food Menu,Carib Chicken,725,Non-veg,,0
9100007,Toit Pune,Pune,Kalyani Nagar,"Kalyani Nagar, Pune, Maharashtra, India",Continental,Official Food Menu,Char-Grilled Steak,600,Non-veg,,0
9100007,Toit Pune,Pune,Kalyani Nagar,"Kalyani Nagar, Pune, Maharashtra, India",Continental,Official Food Menu,Cheesy Gunpowder Fries,325,Veg,,0
9100007,Toit Pune,Pune,Kalyani Nagar,"Kalyani Nagar, Pune, Maharashtra, India",Continental,Official Food Menu,Chicken 62,400,Non-veg,,0
9100007,Toit Pune,Pune,Kalyani Nagar,"Kalyani Nagar, Pune, Maharashtra, India",Continental,Official Food Menu,Chicken Soup For The Toit,375,Non-veg,,0
9100007,Toit Pune,Pune,Kalyani Nagar,"Kalyani Nagar, Pune, Maharashtra, India",Continental,Official Food Menu,Chickpea Feta Sliders,450,Veg,,0
9100007,Toit Pune,Pune,Kalyani Nagar,"Kalyani Nagar, Pune, Maharashtra, India",Continental,Official Food Menu,Chilli-Dusted Goldfingers,100,Veg,,0
9100007,Toit Pune,Pune,Kalyani Nagar,"Kalyani Nagar, Pune, Maharashtra, India",Continental,Official Food Menu,Citrus Glazed Salmon,925,Non-veg,,0
9100007,Toit Pune,Pune,Kalyani Nagar,"Kalyani Nagar, Pune, Maharashtra, India",Continental,Official Food Menu,Edamame & Asparagus Risotto,500,Veg,,0
9100007,Toit Pune,Pune,Kalyani Nagar,"Kalyani Nagar, Pune, Maharashtra, India",Continental,Official Food Menu,Farmhouse Grilled Chicken,550,Non-veg,,0
9100007,Toit Pune,Pune,Kalyani Nagar,"Kalyani Nagar, Pune, Maharashtra, India",Continental,Official Food Menu,Fried Lamb Brain Potlums,375,Non-veg,,0
9100007,Toit Pune,Pune,Kalyani Nagar,"Kalyani Nagar, Pune, Maharashtra, India",Continental,Official Food Menu,Goan Fish or Prawn Curry,650,Non-veg,,0
9100007,Toit Pune,Pune,Kalyani Nagar,"Kalyani Nagar, Pune, Maharashtra, India",Continental,Official Food Menu,Golden Fried Onion Rings,325,Veg,,0
9100007,Toit Pune,Pune,Kalyani Nagar,"Kalyani Nagar, Pune, Maharashtra, India",Continental,Official Food Menu,Grilled Harissa Cottage Cheese,350,Veg,,0
9100007,Toit Pune,Pune,Kalyani Nagar,"Kalyani Nagar, Pune, Maharashtra, India",Continental,Official Food Menu,Haleem Samosa,475,Non-veg,,0
9100007,Toit Pune,Pune,Kalyani Nagar,"Kalyani Nagar, Pune, Maharashtra, India",Continental,Official Food Menu,Hot 'n' Sour Tofu Bowl,500,Veg,,0
9100007,Toit Pune,Pune,Kalyani Nagar,"Kalyani Nagar, Pune, Maharashtra, India",Continental,Official Food Menu,Juicy Pulled B**f,775,Non-veg,,0
9100007,Toit Pune,Pune,Kalyani Nagar,"Kalyani Nagar, Pune, Maharashtra, India",Continental,Official Food Menu,Kerala B**f Fry,425,Non-veg,,0
9100007,Toit Pune,Pune,Kalyani Nagar,"Kalyani Nagar, Pune, Maharashtra, India",Continental,Official Food Menu,Lamb & Fig,775,Non-veg,,0
9100007,Toit Pune,Pune,Kalyani Nagar,"Kalyani Nagar, Pune, Maharashtra, India",Continental,Official Food Menu,Lamb & Mushroom Pappardelle Pasta,600,Non-veg,,0
9100007,Toit Pune,Pune,Kalyani Nagar,"Kalyani Nagar, Pune, Maharashtra, India",Continental,Official Food Menu,Life Is A Beach!,500,Non-veg,,0
9100007,Toit Pune,Pune,Kalyani Nagar,"Kalyani Nagar, Pune, Maharashtra, India",Continental,Official Food Menu,Lotus Seeds,175,Veg,,0
